"F_AREA";"scientificName";"LON";"LAT";"YEAR";"occurrenceStatus";"bathymetry"
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"27";"Thunnus alalunga";-26.0299;37.85353333;2013;1;-2526.9443359375
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"21";"Thunnus alalunga";-72;38.5;2000;1;-2829.361328125
"31";"Thunnus alalunga";-76.9583320618;28.4833335876;2002;1;-1110.75244140625
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2003;1;-7.59000015258789
"21";"Thunnus alalunga";-74.28;37.48;2004;1;-838.0166015625
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"21";"Thunnus alalunga";-71.6;39.83;2002;1;-496.877380371094
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2003;1;-7.59000015258789
"31";"Thunnus alalunga";-78.2583351135;28.5749998093;2003;1;-973.559997558594
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2002;1;-16.25
"27";"Thunnus alalunga";-41.88;48.33;2003;1;-4392.6875
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"31";"Thunnus alalunga";-77.23;29.11;2003;1;-1048.31494140625
"21";"Thunnus alalunga";-71.8916664124;38.9833335876;2003;1;-2444.0361328125
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"21";"Thunnus alalunga";-71.5250015259;39.8249988556;2005;1;-576.017395019531
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2003;1;-7.59000015258789
"21";"Thunnus alalunga";-70.11;39.88;2000;1;-1012.28747558594
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"31";"Thunnus alalunga";-77.08;28.33;2002;1;-1073.55749511719
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2001;1;-16.25
"31";"Thunnus alalunga";-65.33;19.33;2003;1;-6749.9931640625
"27";"Thunnus alalunga";-27.4581;38.7628;2004;1;-1024.33142089844
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"31";"Thunnus alalunga";-57.03;31.86;2001;1;-5634.9326171875
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2001;1;-16.0599994659424
"21";"Thunnus alalunga";-66.73;40.78;2002;1;-427.503021240234
"37";"Thunnus alalunga";2.3021;39.3332;2004;1;-233.502502441406
"31";"Thunnus alalunga";-78.9;28.43;2004;1;-857.869995117188
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"47";"Thunnus alalunga";18.3761005402;-33.7971992493;2001;1;-6.45749998092651
"21";"Thunnus alalunga";-74.2750015259;37.4166660309;2005;1;-1226.31726074219
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"31";"Thunnus alalunga";-78.95;28.46;2000;1;-854.744995117188
"47";"Thunnus alalunga";18.4727993011;-34.3581008911;2002;1;-3.69000005722046
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"27";"Thunnus alalunga";-29.1;37.91666667;2000;1;-643.917846679688
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2003;1;-7.59000015258789
"21";"Thunnus alalunga";-71.8833351135;39.6166667938;2004;1;-874.8505859375
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"31";"Thunnus alalunga";-92.3;26.9;2004;1;-1682.08679199219
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"31";"Thunnus alalunga";-53.2166652679;17.8666667938;2000;1;-4862.10009765625
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"27";"Thunnus alalunga";-26.70661667;37.42521667;2008;1;-2408.4326171875
"27";"Thunnus alalunga";-30.932;37.76403333;2011;1;-1040.78515625
"21";"Thunnus alalunga";-73.61;38.21;2001;1;-877.645935058594
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"27";"Thunnus alalunga";-30.89018333;37.61565;2013;1;-1810.62316894531
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"21";"Thunnus alalunga";-74.81;35.88;2001;1;-759.895324707031
"21";"Thunnus alalunga";-74.3;37.28;2001;1;-1419.73596191406
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"31";"Thunnus alalunga";-89.5333328247;28.3333330154;2001;1;-886.403076171875
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"31";"Thunnus alalunga";-77.91;29.03;2003;1;-963.807495117188
"31";"Thunnus alalunga";-53.4083347321;18.3166666031;2000;1;-4705.68994140625
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"31";"Thunnus alalunga";-91.6;26.53;2004;1;-2139.0263671875
"21";"Thunnus alalunga";-73.85;38.05;2004;1;-406.296295166016
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2000;1;-16.0599994659424
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"27";"Thunnus alalunga";-28.68596667;38.27733333;2011;1;-838.127502441406
"21";"Thunnus alalunga";-72.25;39.08;2000;1;-1532.32629394531
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"31";"Thunnus alalunga";-57.53;32.11;2003;1;-5562.6875
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"31";"Thunnus alalunga";-92.4;26.63;2001;1;-1938.234375
"37";"Thunnus alalunga";4.691;40;2005;1;-2383.9951171875
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"31";"Thunnus alalunga";-91.9583320618;27.0499992371;2004;1;-1486.83642578125
"21";"Thunnus alalunga";-70.7583312988;39.9083328247;2001;1;-541.616516113281
"31";"Thunnus alalunga";-88.68;26.75;2005;1;-2382.89184570312
"21";"Thunnus alalunga";-71.78;39.76;2003;1;-403.586791992188
"21";"Thunnus alalunga";-71.2;39.81;2004;1;-1027.10864257812
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2000;1;-16.25
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"47";"Thunnus alalunga";15.3919000626;-27.4584999084;2000;1;-1.55750000476837
"27";"Thunnus alalunga";-31.4504;37.74858333;2012;1;-1654.96020507812
"21";"Thunnus alalunga";-73.26;38.45;2005;1;-1361.91296386719
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"31";"Thunnus alalunga";-76.75;28.5;2002;1;-1341.91027832031
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2003;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"47";"Thunnus alalunga";17.8332996368;-32.8166999817;2002;1;-46.9949989318848
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"27";"Thunnus alalunga";-31.32416667;39.08873333;2012;1;-1655.0625
"21";"Thunnus alalunga";-73.95;37.7;2005;1;-1556.95678710938
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"27";"Thunnus alalunga";-28.03333333;38.76666667;2000;1;-1140.43762207031
"31";"Thunnus alalunga";-77;28.38;2002;1;-1095.9375
"21";"Thunnus alalunga";-67.21;40.48;2001;1;-409.318176269531
"21";"Thunnus alalunga";-69.41;39.68;2001;1;-2133.04223632812
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"21";"Thunnus alalunga";-68.16;40.25;2002;1;-397.798309326172
"21";"Thunnus alalunga";-66.35;40.71;2002;1;-2409.0029296875
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"21";"Thunnus alalunga";-73.78;38.1;2004;1;-734.056335449219
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"27";"Thunnus alalunga";-26.6443;37.64228333;2008;1;-1284.83276367188
"31";"Thunnus alalunga";-66.88;27.43;2002;1;-4974.81640625
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2003;1;-7.59000015258789
"21";"Thunnus alalunga";-73.4083328247;38.2416667938;2004;1;-1551.84399414062
"47";"Thunnus alalunga";15.3919000626;-27.4584999084;2000;1;-1.55750000476837
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"31";"Thunnus alalunga";-59;23.5;2001;1;-6167.37255859375
"21";"Thunnus alalunga";-73.91;37.96;2004;1;-575.007934570312
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"21";"Thunnus alalunga";-73.7249984741;38.0666656494;2001;1;-1013.32385253906
"21";"Thunnus alalunga";-74.65;35.86;2005;1;-1687.16186523438
"21";"Thunnus alalunga";-72.0583343506;39.4916667938;2003;1;-518.85498046875
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"31";"Thunnus alalunga";-67.5416641235;25.6749992371;2003;1;-5582.87158203125
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2001;1;-16.0599994659424
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"31";"Thunnus alalunga";-53.16;18.16;2000;1;-4756.74755859375
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"47";"Thunnus alalunga";17.1173992157;-29.9335002899;2003;1;-25.2474994659424
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"31";"Thunnus alalunga";-73.86;20.38;2000;1;-1577.99499511719
"31";"Thunnus alalunga";-67.03;27.25;2002;1;-5186.74462890625
"27";"Thunnus alalunga";-28.08333333;38.73333333;2000;1;-770.117614746094
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"31";"Thunnus alalunga";-69.38;25.6;2003;1;-5517.1201171875
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"21";"Thunnus alalunga";-66.78;40.4;2005;1;-2289.791015625
"21";"Thunnus alalunga";-71.78;39.65;2001;1;-744.339538574219
"47";"Thunnus alalunga";18.4727993011;-34.3581008911;2002;1;-3.69000005722046
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"31";"Thunnus alalunga";-76.1;33.5;2001;1;-983.477172851562
"31";"Thunnus alalunga";-78;28.5;2003;1;-1007.74499511719
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"31";"Thunnus alalunga";-64.875;27.8500003815;2005;1;-5290.56494140625
"27";"Thunnus alalunga";-27.98333333;38.73333333;2000;1;-1131.43005371094
"21";"Thunnus alalunga";-72.1499977112;39.2999992371;2004;1;-740.448852539062
"21";"Thunnus alalunga";-70.85;39.98;2003;1;-365.141662597656
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2001;1;-16.25
"47";"Thunnus alalunga";19.2999992371;-34.6333007812;2001;1;-8.98999977111816
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"47";"Thunnus alalunga";17.1173992157;-29.9335002899;2004;1;-25.2474994659424
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2001;1;-16.0599994659424
"31";"Thunnus alalunga";-81.65;24.1;2005;1;-765.184997558594
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"21";"Thunnus alalunga";-71.2916679382;39.875;2003;1;-589.285400390625
"47";"Thunnus alalunga";17.8332996368;-32.8166999817;2002;1;-46.9949989318848
"47";"Thunnus alalunga";17.1173992157;-29.9335002899;2005;1;-25.2474994659424
"21";"Thunnus alalunga";-74.21;37.51;2002;1;-1063.490234375
"31";"Thunnus alalunga";-77.56;28.33;2001;1;-1037.1875
"47";"Thunnus alalunga";18.231300354;-31.8155002594;2001;1;-16.4274997711182
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"21";"Thunnus alalunga";-72.2750015259;39.4416675568;2004;1;-213.983001708984
"31";"Thunnus alalunga";-90.6583328247;26.2583332062;2005;1;-3056.24462890625
"47";"Thunnus alalunga";18.3192005157;-34.148601532;2004;1;-17.1900005340576
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2001;1;-16.0599994659424
"21";"Thunnus alalunga";-68.2;39.96;2001;1;-2403.2958984375
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2005;1;-16.25
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"34";"Thunnus alalunga";-31.01;7.06;2001;1;-3675.5576171875
"21";"Thunnus alalunga";-71.7;39.61;2005;1;-1074.73303222656
"21";"Thunnus alalunga";-73.58;38.2;2004;1;-1292.09643554688
"37";"Thunnus alalunga";4.2569;38.8332;2004;1;-1755.81494140625
"47";"Thunnus alalunga";18.4167003632;-33.9000015259;2004;1;-13.6800003051758
"31";"Thunnus alalunga";-77.95;28.41;2003;1;-1005.43499755859
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"21";"Thunnus alalunga";-73.73;38.08;2004;1;-841.793884277344
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2000;1;-16.0599994659424
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"21";"Thunnus alalunga";-69.18;39.83;2000;1;-1659.42297363281
"47";"Thunnus alalunga";18.3999996185;-34.3081016541;2002;1;-14.3100004196167
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2001;1;-16.0599994659424
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"21";"Thunnus alalunga";-71.91;39.65;2000;1;-589.180603027344
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2003;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2003;1;-7.59000015258789
"21";"Thunnus alalunga";-66.53;40.9;2003;1;-405.859527587891
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2003;1;-16.25
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"27";"Thunnus alalunga";-25.94411667;37.31788333;2012;1;-2371.7919921875
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2005;1;-16.25
"31";"Thunnus alalunga";-77.83;28.58;2002;1;-1021.25250244141
"31";"Thunnus alalunga";-77.85;28.95;2003;1;-1034.24755859375
"21";"Thunnus alalunga";-71.98;39.38;2005;1;-971.31884765625
"21";"Thunnus alalunga";-72.15;39.31;2000;1;-643.698852539062
"47";"Thunnus alalunga";17.1173992157;-29.9335002899;2005;1;-25.2474994659424
"31";"Thunnus alalunga";-92.2583351135;25.7166671753;2004;1;-3012.98950195312
"21";"Thunnus alalunga";-70.61;39.66;2001;1;-2161.48193359375
"31";"Thunnus alalunga";-65.5250015259;27.766667366;2005;1;-5359.8291015625
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2002;1;-7.59000015258789
"31";"Thunnus alalunga";-91.16;26.3;2004;1;-2085.3447265625
"27";"Thunnus alalunga";-27.30171667;38.65583333;2004;1;-256.459381103516
"31";"Thunnus alalunga";-57.88;31.85;2003;1;-5549.8125
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"31";"Thunnus alalunga";-75.33;33.93;2001;1;-3115.15454101562
"47";"Thunnus alalunga";18.231300354;-31.8155002594;2001;1;-16.4274997711182
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2001;1;-16.0599994659424
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2003;1;-7.59000015258789
"21";"Thunnus alalunga";-71.2166671753;39.8583335876;2003;1;-728.308715820312
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"21";"Thunnus alalunga";-72.5;39.33;2001;1;-137.175720214844
"21";"Thunnus alalunga";-73.55;38.16;2004;1;-1484.57641601562
"47";"Thunnus alalunga";17.8332996368;-32.8166999817;2002;1;-46.9949989318848
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2001;1;-16.0599994659424
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2001;1;-16.0599994659424
"47";"Thunnus alalunga";18.4349994659;-33.9028015137;2004;1;-16.0599994659424
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"47";"Thunnus alalunga";18.4167003632;-33.9000015259;2002;1;-13.6800003051758
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"31";"Thunnus alalunga";-71.83;17.13;2001;1;-2824.6181640625
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2003;1;-7.59000015258789
"21";"Thunnus alalunga";-73.5583343506;38.2083339691;2004;1;-1243.79638671875
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"31";"Thunnus alalunga";-77.53;28.5;2002;1;-1027.36999511719
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2003;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"21";"Thunnus alalunga";-71.5;39.75;2002;1;-1117.22741699219
"21";"Thunnus alalunga";-70.11;39.93;2000;1;-470.247467041016
"31";"Thunnus alalunga";-66.6583328247;25.0333337784;2004;1;-4925.88232421875
"21";"Thunnus alalunga";-73.58;38.25;2001;1;-757.456420898438
"31";"Thunnus alalunga";-78.1;28.38;2005;1;-1015.62750244141
"21";"Thunnus alalunga";-73.3583335876;38.4083347321;2005;1;-905.998413085938
"31";"Thunnus alalunga";-76.85;28.85;2003;1;-1259.12756347656
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2004;1;-16.25
"21";"Thunnus alalunga";-72.08;39.48;2002;1;-432.10498046875
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"31";"Thunnus alalunga";-78.7000007629;28.7749996185;2004;1;-873.940002441406
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"21";"Thunnus alalunga";-73.36;38.25;2002;1;-1699.81396484375
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2000;1;-7.59000015258789
"21";"Thunnus alalunga";-69.08;40.01;2001;1;-435.768981933594
"31";"Thunnus alalunga";-92.2;25.71;2004;1;-2992.61962890625
"31";"Thunnus alalunga";-78.08;28.4;2005;1;-1006.49749755859
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2004;1;-7.59000015258789
"31";"Thunnus alalunga";-77.15;29.91;2005;1;-928.877502441406
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2004;1;-16.25
"27";"Thunnus alalunga";-31.28195;38.88816667;2012;1;-1770.5625
"21";"Thunnus alalunga";-71.41;39.88;2003;1;-517.161315917969
"31";"Thunnus alalunga";-73.56;20.35;2001;1;-2419.62255859375
"21";"Thunnus alalunga";-70.08;39.93;2000;1;-362.597473144531
"47";"Thunnus alalunga";17.1173992157;-29.9335002899;2000;1;-25.2474994659424
"21";"Thunnus alalunga";-73.75;37.86;2001;1;-1741.66442871094
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
"21";"Thunnus alalunga";-72.13;39.31;2000;1;-696.393371582031
"37";"Thunnus alalunga";4.6911;39.5;2003;1;-2697.75
"21";"Thunnus alalunga";-72.33;39.13;2002;1;-1110.08190917969
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2005;1;-7.59000015258789
"47";"Thunnus alalunga";18.0886001587;-33.4255981445;2002;1;-16.25
"47";"Thunnus alalunga";18.4972000122;-34.3568992615;2001;1;-7.59000015258789
